#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:Q18825	uniprotkb:Q21227	-	-	uniprotkb:bar-1(gene name)|uniprotkb:Beta-catenin/armadillo-related protein 1(recommended name)|uniprotkb:bar-1(display_short)	uniprotkb:apr-1(gene name)|uniprotkb:Adenomatous polyposis coli protein-related protein 1(recommended name)|uniprotkb:apr-1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Natarajan et al. (2001)	pubmed:11560894	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q80U72	uniprotkb:Q61315	-	-	uniprotkb:Scrib(gene name)|uniprotkb:Protein scribble homolog(recommended name)|uniprotkb:Scrib(display_short)	uniprotkb:Apc(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:Apc(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Takizawa et al. (2006)	pubmed:16611247	taxid:10090(Mus musculus)	taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q02248	uniprotkb:Q61315	-	-	uniprotkb:Ctnnb1(gene name)|uniprotkb:Catenin beta-1(recommended name)|uniprotkb:Ctnnb1(display_short)	uniprotkb:Apc(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:Apc(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Ha et al. (2004)	pubmed:15327768	taxid:10090(Mus musculus)	taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0479"(mgd/mgi)	-	-
uniprotkb:Q02248	uniprotkb:Q61315	-	-	uniprotkb:Ctnnb1(gene name)|uniprotkb:Catenin beta-1(recommended name)|uniprotkb:Ctnnb1(display_short)	uniprotkb:Apc(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:Apc(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kanamori et al. (2003)	pubmed:12874278	taxid:10090(Mus musculus)	taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0479"(mgd/mgi)	-	-
uniprotkb:O88566	uniprotkb:Q61315	-	-	uniprotkb:Axin2(gene name)|uniprotkb:Axin-2(recommended name)|uniprotkb:Axin2(display_short)	uniprotkb:Apc(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:Apc(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Behrens et al. (1998)	pubmed:9554852	taxid:10090(Mus musculus)	taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0479"(mgd/mgi)	-	-
uniprotkb:Q14160	uniprotkb:Q61315	-	-	uniprotkb:SCRIB(gene name)|uniprotkb:Protein scribble homolog(recommended name)|uniprotkb:SCRIB(display_short)	uniprotkb:Apc(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:Apc(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Takizawa et al. (2006)	pubmed:16611247	taxid:9606(Homo sapiens)	taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1332"(bhf-ucl)	-	-
uniprotkb:B2RUR8	uniprotkb:Q61315	-	-	uniprotkb:Otud7b(gene name)|uniprotkb:OTU domain-containing protein 7B(recommended name)|uniprotkb:Otud7b(display_short)	uniprotkb:Apc(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:Apc(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Tran et al. (2008)	pubmed:18281465	taxid:10090(Mus musculus)	taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1332"(bhf-ucl)	-	-
uniprotkb:Q9VH90	uniprotkb:P91667	-	-	uniprotkb:trbd(gene name)|uniprotkb:Ubiquitin thioesterase trabid(recommended name)|uniprotkb:trbd(display_short)	uniprotkb:Apc(gene name)|uniprotkb:Adenomatous polyposis coli(recommended name)|uniprotkb:Apc(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Tran et al. (2008)	pubmed:18281465	taxid:7227(Drosophila melanogaster)	taxid:7227(Drosophila melanogaster)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q14160	uniprotkb:P25054	-	-	uniprotkb:SCRIB(gene name)|uniprotkb:Protein scribble homolog(recommended name)|uniprotkb:SCRIB(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Takizawa et al. (2006)	pubmed:16611247	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q5JTC6	uniprotkb:P25054	-	-	uniprotkb:AMER1(gene name)|uniprotkb:APC membrane recruitment protein 1(recommended name)|uniprotkb:AMER1(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Grohmann et al. (2007)	pubmed:17925383	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q9UGI0	uniprotkb:P25054	-	-	uniprotkb:ZRANB1(gene name)|uniprotkb:Ubiquitin thioesterase ZRANB1(recommended name)|uniprotkb:ZRANB1(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Tran et al. (2008)	pubmed:18281465	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q96EY1	uniprotkb:P25054	-	-	uniprotkb:DNAJA3(gene name)|uniprotkb:DnaJ homolog subfamily A member 3, mitochondrial(recommended name)|uniprotkb:DNAJA3(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kurzik-Dumke et al. (2007)	pubmed:17588722	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q12959	uniprotkb:P25054	-	-	uniprotkb:DLG1(gene name)|uniprotkb:Disks large homolog 1(recommended name)|uniprotkb:DLG1(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Ishidate et al. (2000)	pubmed:10656683	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q9NRL3	uniprotkb:P25054	-	-	uniprotkb:STRN4(gene name)|uniprotkb:Striatin-4(recommended name)|uniprotkb:STRN4(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Breitman et al. (2008)	pubmed:18502210	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:O15169	uniprotkb:P25054	-	-	uniprotkb:AXIN1(gene name)|uniprotkb:Axin-1(recommended name)|uniprotkb:AXIN1(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Hart et al. (1998)	pubmed:9601641	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:O43815	uniprotkb:P25054	-	-	uniprotkb:STRN(gene name)|uniprotkb:Striatin(recommended name)|uniprotkb:STRN(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Breitman et al. (2008)	pubmed:18502210	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q13033	uniprotkb:P25054	-	-	uniprotkb:STRN3(gene name)|uniprotkb:Striatin-3(recommended name)|uniprotkb:STRN3(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Breitman et al. (2008)	pubmed:18502210	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P35222	uniprotkb:P25054	-	-	uniprotkb:CTNNB1(gene name)|uniprotkb:Catenin beta-1(recommended name)|uniprotkb:CTNNB1(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Askham et al. (2000)	pubmed:10773885	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P35222	uniprotkb:P25054	-	-	uniprotkb:CTNNB1(gene name)|uniprotkb:Catenin beta-1(recommended name)|uniprotkb:CTNNB1(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Ryo et al. (2001)	pubmed:11533658	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q8IUQ4	uniprotkb:P25054	-	-	uniprotkb:SIAH1(gene name)|uniprotkb:E3 ubiquitin-protein ligase SIAH1(recommended name)|uniprotkb:SIAH1(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Liu et al. (2001)	pubmed:11389840	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q9NR80	uniprotkb:P25054	-	-	uniprotkb:ARHGEF4(gene name)|uniprotkb:Rho guanine nucleotide exchange factor 4(recommended name)|uniprotkb:ARHGEF4(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kawasaki et al. (2000)	pubmed:10947987	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P68400	uniprotkb:P25054	-	-	uniprotkb:CSNK2A1(gene name)|uniprotkb:Casein kinase II subunit alpha(recommended name)|uniprotkb:CSNK2A1(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Homma et al. (2002)	pubmed:11972058	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q96N96	uniprotkb:P25054	-	-	uniprotkb:SPATA13(gene name)|uniprotkb:Spermatogenesis-associated protein 13(recommended name)|uniprotkb:SPATA13(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kawasaki et al. (2007)	pubmed:17599059	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q15691	uniprotkb:P25054	-	-	uniprotkb:MAPRE1(gene name)|uniprotkb:Microtubule-associated protein RP/EB family member 1(recommended name)|uniprotkb:MAPRE1(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Nakamura et al. (2002)	pubmed:11943150	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q15691	uniprotkb:P25054	-	-	uniprotkb:MAPRE1(gene name)|uniprotkb:Microtubule-associated protein RP/EB family member 1(recommended name)|uniprotkb:MAPRE1(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Honnappa et al. (2009)	pubmed:19632184	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:O43684	uniprotkb:P25054	-	-	uniprotkb:BUB3(gene name)|uniprotkb:Mitotic checkpoint protein BUB3(recommended name)|uniprotkb:BUB3(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kaplan et al. (2001)	pubmed:11283619	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q8N7J2	uniprotkb:P25054	-	-	uniprotkb:AMER2(gene name)|uniprotkb:APC membrane recruitment protein 2(recommended name)|uniprotkb:AMER2(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Pfister et al. (2011)	pubmed:22128170	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P19784	uniprotkb:P25054	-	-	uniprotkb:CSNK2A2(gene name)|uniprotkb:Casein kinase II subunit alpha'(recommended name)|uniprotkb:CSNK2A2(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Homma et al. (2002)	pubmed:11972058	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q5JTC6	uniprotkb:P25054	-	-	uniprotkb:AMER1(gene name)|uniprotkb:APC membrane recruitment protein 1(recommended name)|uniprotkb:AMER1(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Major et al. (2007)	pubmed:17510365	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:2185"(parkinsonsuk-ucl)	-	-
uniprotkb:Q5JTC6	uniprotkb:P25054	-	-	uniprotkb:AMER1(gene name)|uniprotkb:APC membrane recruitment protein 1(recommended name)|uniprotkb:AMER1(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Major et al. (2007)	pubmed:17510365	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:2185"(parkinsonsuk-ucl)	-	-
uniprotkb:P14923	uniprotkb:P25054	-	-	uniprotkb:JUP(gene name)|uniprotkb:Junction plakoglobin(recommended name)|uniprotkb:JUP(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Rubinfeld et al. (1995)	pubmed:7890674	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1332"(bhf-ucl)	-	-
uniprotkb:P35222	uniprotkb:P25054	-	-	uniprotkb:CTNNB1(gene name)|uniprotkb:Catenin beta-1(recommended name)|uniprotkb:CTNNB1(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Rubinfeld et al. (1995)	pubmed:7890674	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1332"(bhf-ucl)	-	-
uniprotkb:P35222	uniprotkb:P25054	-	-	uniprotkb:CTNNB1(gene name)|uniprotkb:Catenin beta-1(recommended name)|uniprotkb:CTNNB1(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Tanaka et al. (1998)	pubmed:9707618	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1332"(bhf-ucl)	-	-
uniprotkb:P49841	uniprotkb:P25054	-	-	uniprotkb:GSK3B(gene name)|uniprotkb:Glycogen synthase kinase-3 beta(recommended name)|uniprotkb:GSK3B(display_short)	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Rubinfeld et al. (1996)	pubmed:8638126	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1332"(bhf-ucl)	-	-
uniprotkb:Q61315	uniprotkb:Q02248	-	-	uniprotkb:Apc(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:Apc(display_short)	uniprotkb:Ctnnb1(gene name)|uniprotkb:Catenin beta-1(recommended name)|uniprotkb:Ctnnb1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kanamori et al. (2003)	pubmed:12874278	taxid:10090(Mus musculus)	taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0479"(mgd/mgi)	-	-
uniprotkb:Q61315	uniprotkb:Q02248	-	-	uniprotkb:Apc(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:Apc(display_short)	uniprotkb:Ctnnb1(gene name)|uniprotkb:Catenin beta-1(recommended name)|uniprotkb:Ctnnb1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Ha et al. (2004)	pubmed:15327768	taxid:10090(Mus musculus)	taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0479"(mgd/mgi)	-	-
uniprotkb:P25054	uniprotkb:Q9NRL3	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:STRN4(gene name)|uniprotkb:Striatin-4(recommended name)|uniprotkb:STRN4(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Breitman et al. (2008)	pubmed:18502210	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q21227	uniprotkb:O62090	-	-	uniprotkb:apr-1(gene name)|uniprotkb:Adenomatous polyposis coli protein-related protein 1(recommended name)|uniprotkb:apr-1(display_short)	uniprotkb:pry-1(gene name)|uniprotkb:Axin-like protein pry-1(recommended name)|uniprotkb:pry-1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Korswagen et al. (2002)	pubmed:12023307	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q61315	uniprotkb:Q80U72	-	-	uniprotkb:Apc(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:Apc(display_short)	uniprotkb:Scrib(gene name)|uniprotkb:Protein scribble homolog(recommended name)|uniprotkb:Scrib(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Takizawa et al. (2006)	pubmed:16611247	taxid:10090(Mus musculus)	taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P25054	uniprotkb:Q9NR80	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:ARHGEF4(gene name)|uniprotkb:Rho guanine nucleotide exchange factor 4(recommended name)|uniprotkb:ARHGEF4(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kawasaki et al. (2000)	pubmed:10947987	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P25054	uniprotkb:P68400	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:CSNK2A1(gene name)|uniprotkb:Casein kinase II subunit alpha(recommended name)|uniprotkb:CSNK2A1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Homma et al. (2002)	pubmed:11972058	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P25054	uniprotkb:Q96N96	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:SPATA13(gene name)|uniprotkb:Spermatogenesis-associated protein 13(recommended name)|uniprotkb:SPATA13(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kawasaki et al. (2007)	pubmed:17599059	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:Q21227	uniprotkb:Q18825	-	-	uniprotkb:apr-1(gene name)|uniprotkb:Adenomatous polyposis coli protein-related protein 1(recommended name)|uniprotkb:apr-1(display_short)	uniprotkb:bar-1(gene name)|uniprotkb:Beta-catenin/armadillo-related protein 1(recommended name)|uniprotkb:bar-1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Natarajan et al. (2001)	pubmed:11560894	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P25054	uniprotkb:O15169	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:AXIN1(gene name)|uniprotkb:Axin-1(recommended name)|uniprotkb:AXIN1(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Hart et al. (1998)	pubmed:9601641	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P25054	uniprotkb:P14923	-	-	uniprotkb:APC(gene name)|uniprotkb:Adenomatous polyposis coli protein(recommended name)|uniprotkb:APC(display_short)	uniprotkb:JUP(gene name)|uniprotkb:Junction plakoglobin(recommended name)|uniprotkb:JUP(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Rubinfeld et al. (1995)	pubmed:7890674	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1332"(bhf-ucl)	-	-
